time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2024-03-23 20:39:04.969 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260730884096,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711226344713, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:40:04.978 UTC, ,125,3165389,1312,19312,224, ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260734451712,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711226344713, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 20:41:03.506 UTC, ,125,3165165,1312,19312, , ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260734046208,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711226344713, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:41:06.232 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260734046208,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711226465984, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:42:06.245 UTC, ,125,3165389,1312,19312,224, ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260732784640,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711226465984, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 20:42:39.385 UTC, ,125,3165165,1312,19312, , ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260732215296,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711226465984, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,4,14301696,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:42:42.458 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260730720256,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711226562204, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:43:25.015 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260730679296,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711226562204, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 20:43:28.316 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260730679296,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711226608058, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 20:43:31.634 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260730679296,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711226608058, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 21:00:12.917 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260400422912,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711227612657, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 21:00:35.126 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260400422912,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711227612657, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 21:00:36.574 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260400422912,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711227636328, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 21:00:56.588 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260399960064,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711227636328, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 21:01:01.123 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260400046080,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711227660880, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 21:01:21.040 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260400046080,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711227660880, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,29360128,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 21:01:42.790 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260397604864,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711227702550, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 21:02:32.739 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260397395968,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711227702550, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 21:02:37.965 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260397395968,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711227757723, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 21:02:57.950 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260397395968,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711227757723, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , ,1,6,13309440,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 21:30:02.098 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260358713344,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711229401822, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 21:31:02.107 UTC, ,125,3165389,1312,19312,224, ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260318916608,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711229401822, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 21:31:03.490 UTC, ,125,3165165,1312,19312, , ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260318916608,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711229401822, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,8,13257216,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 21:39:18.478 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260313948160,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711229958235, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 21:39:42.251 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260313939968,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711229958235, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,2, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 21:41:29.764 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260361740288,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711230089526, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 21:42:01.912 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260365897728,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711230089526, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-24 04:42:42.537 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260330827776,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711255362373, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 04:42:43.241 UTC, ,125,3160389,1184,14536, , ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,1, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260330827776,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711255362373, , , , ,3145728,5203, , ,1,0, , , ,1, , , ,3, , , , ,1,1, , , , , , ,2087,2, , , , , , , , , , ,26214400,1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 04:43:01.010 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260329779200,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711255380855, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 04:43:30.242 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260327682048,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711255380855, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-24 05:07:13.277 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260310499328,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711256833032, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 05:07:47.860 UTC, ,125,3168293,1416,22440, , ,5, ,7,1,0.14, , , , , , , ,5,5, , , ,3,1,7, ,10,5, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5479,260310007808,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5479, ,1711256833032, , , , ,3145728,5452, , ,7,7,1,13,1,3,1, , ,3,2, , , ,7,1, , , , , , ,10450,10,231,1, , , , , , ,1,6,13352448,1, , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,2,1, , , , , , , 
2024-03-24 05:08:16.558 UTC, ,125,3162125,1416,16272, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,29,14, , , , , , , , , , , , , ,6045,5, ,5532, , , , ,6090,260310024192,-1,-1, , , , , ,1,84, , , , , , , , , , , , , , , , , , , , , , , , , ,6090, ,1711256896308, , , , ,3145728,6045, , ,23,0, , , ,2, , , ,3, , , , ,23, ,2048,1, , , , ,103240,34, , , , , , , , , , ,26214400,1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 05:08:23.807 UTC, ,125,3168429,1416,22576, , ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,3,2,6, ,9,4, , , , , , , , , , , , , ,6045,5, ,5532, , , , ,6090,260310024192,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6090, ,1711256896308, , , , ,3145728,6045, , ,8,0, , , ,1, , , ,3, , , , ,8,1, , , , , , ,10421,9, , , , , , , , ,1,3,13353472,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , 
2024-03-24 15:31:44.713 UTC, ,125,3162125,1416,16272, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,29,14, , , , , , , , , , , , , ,6045,5, ,5532, , , , ,6090,260265193472,31,31, , , , , ,1,84, , , , , , , , , , , , , , , , , , , , , , , , , ,6090, ,1711294304465, , , , ,3145728,6045, , ,23,0, , , ,2, , , ,3, , , , ,23, ,2048,1, , , , ,103240,34, , , , , , , , , , ,26214400,1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 15:32:44.723 UTC, ,125,3162237,1416,16272,112, ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,4, ,2,1, , , , , , , , , , , , , ,6045,5, ,5532, , , , ,6090,260264194048,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6090, ,1711294304465, , , , ,3145728,6045, , ,1,0, , , ,1, , , ,3, , , , ,1,1, , , , , , ,2087,2, , , , , , , , , , ,27262976,1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 15:33:31.788 UTC, ,125,3162125,1416,16272, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,6045,5, ,5532, , , , ,6090,260266082304,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6090, ,1711294304465, , , , ,3145728,6045, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28311552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-24 15:33:37.404 UTC, ,125,3162125,1416,16272, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,4, ,29,14, , , , , , , , , , , , , ,6045,5, ,5532, , , , ,6090,260263919616,-1,-1, , , , , ,1,84, , , , , , , , , , , , , , , , , , , , , , , , , ,6090, ,1711294417156, , , , ,3145728,6045, , ,23,0, , , ,2, , , ,3, , , , ,23, ,2048,1, , , , ,103240,34, , , , , , , , , , ,26214400,1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
